2time,voltage,current,joules,temp
15232,1.15,0.21,4448.32,26.87
15233,1.15,0.21,4448.56,26.87
15234,1.15,0.21,4448.80,26.87
15235,1.15,0.21,4449.04,26.87
15236,1.15,0.21,4449.28,26.87
15237,1.15,0.21,4449.52,26.87
15238,1.15,0.21,4449.76,26.87
15239,1.15,0.21,4450.00,26.81
15240,1.15,0.21,4450.24,26.81
15241,1.15,0.21,4450.48,26.81
15242,1.15,0.21,4450.72,26.81
15243,1.15,0.21,4450.96,26.87
15244,1.15,0.21,4451.20,26.87
15245,1.15,0.21,4451.44,26.87
15246,1.15,0.21,4451.68,26.87
15247,1.15,0.21,4451.92,26.87
15248,1.15,0.21,4452.16,26.87
15249,1.15,0.21,4452.40,26.87
15250,1.15,0.21,4452.64,26.87
15251,1.15,0.21,4452.88,26.87
15252,1.15,0.21,4453.12,26.87
15253,1.15,0.21,4453.36,26.87
15254,1.15,0.21,4453.60,26.87
15255,1.15,0.21,4453.84,26.87
15256,1.15,0.21,4454.08,26.81
15257,1.15,0.21,4454.32,26.87
15258,1.15,0.21,4454.56,26.87
15259,1.15,0.21,4454.80,26.81
15260,1.15,0.21,4455.04,26.81
15261,1.15,0.21,4455.28,26.87
15262,1.14,0.21,4455.52,26.87
15263,1.15,0.21,4455.75,26.87
15264,1.15,0.21,4455.99,26.81
15265,1.15,0.21,4456.23,26.81
15266,1.15,0.21,4456.47,26.87
15267,1.15,0.21,4456.71,26.81
15268,1.15,0.21,4456.95,26.81
15269,1.16,0.21,4457.19,26.81
15270,1.15,0.21,4457.44,26.87
15271,1.15,0.21,4457.68,26.81
15272,1.15,0.21,4457.91,26.81
15273,1.15,0.21,4458.15,26.87
15274,1.15,0.21,4458.39,26.81
15275,1.15,0.21,4458.63,26.87
15276,1.15,0.21,4458.87,26.81
15277,1.15,0.21,4459.11,26.87
15278,1.15,0.21,4459.35,26.87
15279,1.15,0.21,4459.59,26.81
15280,1.15,0.21,4459.83,26.81
15281,1.15,0.21,4460.07,26.87
15282,1.15,0.21,4460.31,26.81
15283,1.15,0.21,4460.55,26.87
15284,1.15,0.21,4460.79,26.87
15285,1.15,0.21,4461.03,26.87
15286,1.15,0.21,4461.27,26.87
15287,1.15,0.21,4461.51,26.81
15288,1.15,0.21,4461.75,26.81
15289,1.15,0.21,4461.99,26.87
15290,1.15,0.21,4462.23,26.81
15291,1.15,0.21,4462.47,26.81
15292,1.15,0.21,4462.71,26.81
15293,1.15,0.21,4462.95,26.81
15294,1.15,0.21,4463.19,26.81
15295,1.15,0.21,4463.43,26.81
15296,1.15,0.21,4463.67,26.81
15297,1.15,0.21,4463.91,26.81
15298,1.15,0.21,4464.15,26.81
15299,1.15,0.21,4464.39,26.87
15300,1.15,0.21,4464.63,26.81
15301,1.15,0.21,4464.87,26.87
15302,1.15,0.21,4465.11,26.87
15303,1.14,0.21,4465.35,26.87
15304,1.15,0.21,4465.58,26.87
15305,1.15,0.21,4465.83,26.81
15306,1.15,0.21,4466.07,26.87
15307,1.15,0.21,4466.31,26.87
15308,1.15,0.21,4466.55,26.81
15309,1.15,0.21,4466.78,26.81
15310,1.16,0.21,4467.03,26.87
15311,1.15,0.21,4467.27,26.81
15312,1.15,0.21,4467.51,26.81
15313,1.14,0.21,4467.75,26.87
15314,1.15,0.21,4467.99,26.81
15315,1.15,0.21,4468.23,26.87
15316,1.15,0.21,4468.47,26.81
15317,1.15,0.21,4468.71,26.81
15318,1.15,0.21,4468.95,26.87
15319,1.15,0.21,4469.19,26.81
15320,1.15,0.21,4469.42,26.81
15321,1.15,0.21,4469.66,26.81
15322,1.15,0.21,4469.90,26.87
15323,1.15,0.21,4470.14,26.81
15324,1.15,0.21,4470.38,26.81
15325,1.15,0.21,4470.62,26.81
15326,1.15,0.21,4470.86,26.87
15327,1.15,0.21,4471.10,26.81
15328,1.15,0.21,4471.34,26.81
15329,1.15,0.21,4471.58,26.81
15330,1.15,0.21,4471.82,26.81
15331,1.15,0.21,4472.06,26.87
15332,1.15,0.21,4472.30,26.81
15333,1.15,0.21,4472.54,26.81
15334,1.15,0.21,4472.78,26.81
15335,1.15,0.21,4473.02,26.81
15336,1.15,0.21,4473.26,26.81
15337,1.14,0.21,4473.49,26.81
15338,1.14,0.21,4473.73,26.81
15339,1.15,0.21,4473.97,26.81
15340,1.15,0.21,4474.21,26.81
15341,1.15,0.21,4474.45,26.81
15342,1.14,0.21,4474.69,26.81
15343,1.15,0.21,4474.93,26.81
15344,1.14,0.21,4475.16,26.81
15345,1.14,0.21,4475.40,26.81
15346,1.15,0.21,4475.64,26.81
15347,1.15,0.21,4475.88,26.81
15348,1.15,0.21,4476.12,26.81
15349,1.15,0.21,4476.36,26.87
15350,1.14,0.21,4476.60,26.81
15351,1.15,0.21,4476.84,26.81
15352,1.15,0.21,4477.08,26.81
15353,1.15,0.21,4477.32,26.81
15354,1.14,0.21,4477.56,26.81
15355,1.15,0.21,4477.79,26.81
15356,1.15,0.21,4478.03,26.81
15357,1.15,0.21,4478.28,26.81
15358,1.14,0.21,4478.51,26.81
15359,1.15,0.21,4478.75,26.81
15360,1.15,0.21,4478.99,26.81
15361,1.15,0.21,4479.23,26.81
15362,1.15,0.21,4479.47,26.81
15363,1.15,0.21,4479.71,26.81
15364,1.15,0.21,4479.95,26.81
15365,1.15,0.21,4480.19,26.81
15366,1.15,0.21,4480.43,26.81
15367,1.15,0.21,4480.67,26.81
15368,1.15,0.21,4480.91,26.81
15369,1.14,0.21,4481.15,26.81
15370,1.15,0.21,4481.39,26.81
15371,1.15,0.21,4481.62,26.81
15372,1.14,0.21,4481.86,26.81
15373,1.14,0.21,4482.10,26.81
15374,1.14,0.21,4482.34,26.81
15375,1.14,0.21,4482.57,26.81
15376,1.15,0.21,4482.82,26.81
15377,1.15,0.21,4483.05,26.81
15378,1.14,0.21,4483.29,26.81
15379,1.14,0.21,4483.53,26.81
15380,1.14,0.21,4483.77,26.81
15381,1.15,0.21,4484.01,26.81
15382,1.15,0.21,4484.25,26.81
15383,1.14,0.21,4484.48,26.81
15384,1.14,0.21,4484.72,26.81
15385,1.14,0.21,4484.96,26.81
15386,1.14,0.21,4485.19,26.81
15387,1.15,0.21,4485.43,26.81
15388,1.14,0.21,4485.67,26.81
15389,1.14,0.21,4485.91,26.81
15390,1.15,0.21,4486.15,26.81
15391,1.14,0.21,4486.38,26.81
15392,1.16,0.21,4486.63,26.81
15393,1.15,0.21,4486.87,26.81
15394,1.15,0.21,4487.10,26.81
15395,1.15,0.21,4487.34,26.81
15396,1.15,0.21,4487.58,26.81
15397,1.15,0.21,4487.82,26.81
15398,1.15,0.21,4488.06,26.81
15399,1.14,0.21,4488.30,26.81
15400,1.14,0.21,4488.54,26.81
15401,1.15,0.21,4488.78,26.81
15402,1.15,0.21,4489.02,26.75
15403,1.15,0.21,4489.26,26.81
15404,1.15,0.21,4489.50,26.81
15405,1.15,0.21,4489.73,26.81
15406,1.15,0.21,4489.97,26.81
15407,1.15,0.21,4490.21,26.81
15408,1.14,0.21,4490.45,26.81
15409,1.15,0.21,4490.69,26.81
15410,1.14,0.21,4490.93,26.81
15411,1.15,0.21,4491.17,26.81
15412,1.15,0.21,4491.41,26.81
15413,1.15,0.21,4491.64,26.81
15414,1.14,0.21,4491.88,26.81
15415,1.14,0.21,4492.12,26.81
15416,1.14,0.21,4492.36,26.81
15417,1.15,0.21,4492.60,26.81
15418,1.15,0.21,4492.84,26.81
15419,1.14,0.21,4493.07,26.81
15420,1.15,0.21,4493.31,26.81
15421,1.15,0.21,4493.55,26.81
15422,1.15,0.21,4493.79,26.81
15423,1.15,0.21,4494.03,26.75
15424,1.15,0.21,4494.27,26.81
15425,1.15,0.21,4494.51,26.81
15426,1.14,0.21,4494.74,26.81
15427,1.15,0.21,4494.98,26.81
15428,1.15,0.21,4495.22,26.81
15429,1.15,0.21,4495.46,26.81
15430,1.15,0.21,4495.70,26.81
15431,1.15,0.21,4495.94,26.75
15432,1.14,0.21,4496.18,26.81
15433,1.15,0.21,4496.42,26.81
15434,1.15,0.21,4496.66,26.81
15435,1.14,0.21,4496.89,26.81
15436,1.15,0.21,4497.13,26.81
15437,1.15,0.21,4497.37,26.81
15438,1.14,0.21,4497.61,26.81
15439,1.15,0.21,4497.85,26.81
15440,1.14,0.21,4498.09,26.81
15441,1.14,0.21,4498.33,26.75
15442,1.15,0.21,4498.57,26.81
15443,1.14,0.21,4498.80,26.81
15444,1.15,0.21,4499.04,26.81
15445,1.15,0.21,4499.28,26.75
15446,1.14,0.21,4499.52,26.81
15447,1.15,0.21,4499.76,26.75
15448,1.15,0.21,4500.00,26.81
15449,1.14,0.21,4500.23,26.81
15450,1.15,0.21,4500.47,26.81
15451,1.14,0.21,4500.71,26.81
15452,1.15,0.21,4500.95,26.75
15453,1.15,0.21,4501.19,26.75
15454,1.14,0.21,4501.43,26.81
15455,1.14,0.21,4501.66,26.81
15456,1.14,0.21,4501.90,26.81
15457,1.14,0.21,4502.14,26.81
15458,1.15,0.21,4502.38,26.81
15459,1.15,0.21,4502.62,26.75
15460,1.14,0.21,4502.85,26.81
15461,1.15,0.21,4503.09,26.81
15462,1.15,0.21,4503.33,26.81
15463,1.15,0.21,4503.57,26.81
15464,1.15,0.21,4503.81,26.75
15465,1.14,0.21,4504.05,26.81
15466,1.14,0.21,4504.29,26.81
15467,1.14,0.21,4504.52,26.81
15468,1.15,0.21,4504.76,26.81
15469,1.15,0.21,4505.00,26.81
15470,1.14,0.21,4505.24,26.81
15471,1.14,0.21,4505.48,26.75
15472,1.15,0.21,4505.72,26.75
15473,1.14,0.21,4505.95,26.81
15474,1.15,0.21,4506.19,26.81
15475,1.14,0.21,4506.43,26.81
15476,1.15,0.21,4506.67,26.75
15477,1.15,0.21,4506.91,26.75
15478,1.15,0.21,4507.15,26.75
15479,1.14,0.21,4507.38,26.75
15480,1.15,0.21,4507.62,26.81
15481,1.14,0.21,4507.86,26.75
15482,1.14,0.21,4508.10,26.75
15483,1.15,0.21,4508.34,26.81
15484,1.14,0.21,4508.57,26.75
15485,1.14,0.21,4508.81,26.81
15486,1.15,0.21,4509.05,26.81
15487,1.14,0.21,4509.29,26.75
15488,1.15,0.21,4509.53,26.81
15489,1.15,0.21,4509.77,26.75
15490,1.14,0.21,4510.00,26.81
15491,1.14,0.21,4510.24,26.81
15492,1.14,0.21,4510.48,26.81
15493,1.15,0.21,4510.72,26.81
15494,1.15,0.21,4510.96,26.81
15495,1.14,0.21,4511.19,26.81
15496,1.14,0.21,4511.43,26.75
15497,1.14,0.21,4511.67,26.81
15498,1.14,0.21,4511.91,26.75
15499,1.15,0.21,4512.14,26.75
15500,1.14,0.21,4512.38,26.75
15501,1.14,0.21,4512.62,26.81
15502,1.15,0.21,4512.86,26.75
15503,1.14,0.21,4513.10,26.75
15504,1.15,0.21,4513.34,26.75
15505,1.15,0.21,4513.57,26.81
15506,1.15,0.21,4513.81,26.81
15507,1.15,0.21,4514.05,26.75
15508,1.15,0.21,4514.29,26.75
15509,1.14,0.21,4514.53,26.81
15510,1.15,0.21,4514.77,26.75
15511,1.14,0.21,4515.01,26.75
15512,1.15,0.21,4515.25,26.75
15513,1.15,0.21,4515.48,26.75
15514,1.14,0.21,4515.72,26.75
15515,1.14,0.21,4515.96,26.75
15516,1.14,0.21,4516.19,26.75
15517,1.14,0.21,4516.43,26.75
15518,1.15,0.21,4516.67,26.81
15519,1.15,0.21,4516.91,26.75
15520,1.14,0.21,4517.15,26.81
15521,1.15,0.21,4517.39,26.81
15522,1.14,0.21,4517.62,26.81
15523,1.15,0.21,4517.86,26.75
15524,1.15,0.21,4518.10,26.75
15525,1.14,0.21,4518.34,26.75
15526,1.15,0.21,4518.58,26.75
15527,1.14,0.21,4518.82,26.75
15528,1.14,0.21,4519.05,26.75
15529,1.15,0.21,4519.29,26.81
15530,1.15,0.21,4519.53,26.75
15531,1.15,0.21,4519.77,26.75
15532,1.14,0.21,4520.01,26.75
15533,1.14,0.21,4520.24,26.75
15534,1.15,0.21,4520.48,26.81
15535,1.15,0.21,4520.72,26.75
15536,1.15,0.21,4520.96,26.81
15537,1.14,0.21,4521.20,26.75
15538,1.14,0.21,4521.44,26.75
15539,1.15,0.21,4521.68,26.75
15540,1.15,0.21,4521.92,26.75
15541,1.14,0.21,4522.15,26.75
15542,1.14,0.21,4522.39,26.75
15543,1.15,0.21,4522.63,26.75
15544,1.14,0.21,4522.87,26.75
15545,1.15,0.21,4523.11,26.81
15546,1.15,0.21,4523.35,26.75
15547,1.14,0.21,4523.58,26.75
15548,1.14,0.21,4523.82,26.75
15549,1.15,0.21,4524.06,26.75
15550,1.15,0.21,4524.30,26.75
15551,1.15,0.21,4524.54,26.75
15552,1.14,0.21,4524.78,26.75
15553,1.14,0.21,4525.01,26.75
15554,1.15,0.21,4525.25,26.75
15555,1.14,0.21,4525.49,26.75
15556,1.15,0.21,4525.73,26.75
15557,1.14,0.21,4525.97,26.75
15558,1.14,0.21,4526.20,26.75
15559,1.15,0.21,4526.44,26.81
15560,1.15,0.21,4526.68,26.75
15561,1.14,0.21,4526.92,26.75
15562,1.14,0.21,4527.16,26.75
15563,1.14,0.21,4527.39,26.75
15564,1.15,0.21,4527.63,26.75
15565,1.15,0.21,4527.87,26.81
15566,1.14,0.21,4528.11,26.75
15567,1.14,0.21,4528.35,26.75
15568,1.14,0.21,4528.59,26.75
15569,1.14,0.21,4528.82,26.75
15570,1.15,0.21,4529.06,26.75
15571,1.14,0.21,4529.30,26.75
15572,1.14,0.21,4529.54,26.75
15573,1.14,0.21,4529.77,26.75
15574,1.14,0.21,4530.01,26.75
15575,1.15,0.21,4530.25,26.75
15576,1.15,0.21,4530.49,26.75
15577,1.14,0.21,4530.72,26.75
15578,1.14,0.21,4530.96,26.75
15579,1.14,0.21,4531.20,26.75
15580,1.15,0.21,4531.44,26.75
15581,1.15,0.21,4531.68,26.75
15582,1.14,0.21,4531.92,26.75
15583,1.14,0.21,4532.15,26.75
15584,1.15,0.21,4532.39,26.75
15585,1.14,0.21,4532.63,26.75
15586,1.15,0.21,4532.87,26.75
15587,1.14,0.21,4533.11,26.75
15588,1.14,0.21,4533.35,26.75
15589,1.14,0.21,4533.58,26.75
15590,1.14,0.21,4533.82,26.75
15591,1.14,0.21,4534.06,26.75
15592,1.15,0.21,4534.30,26.75
15593,1.14,0.21,4534.53,26.75
15594,1.14,0.21,4534.77,26.69
15595,1.15,0.21,4535.01,26.75
15596,1.14,0.21,4535.25,26.75
15597,1.14,0.21,4535.48,26.75
15598,1.14,0.21,4535.72,26.75
15599,1.14,0.21,4535.96,26.75
15600,1.15,0.21,4536.20,26.75
15601,1.15,0.21,4536.44,26.75
15602,1.14,0.21,4536.68,26.75
15603,1.14,0.21,4536.91,26.75
15604,1.14,0.21,4537.15,26.75
15605,1.15,0.21,4537.39,26.75
15606,1.15,0.21,4537.63,26.75
15607,1.14,0.21,4537.87,26.75
15608,1.14,0.21,4538.10,26.75
15609,1.14,0.21,4538.34,26.75
15610,1.14,0.21,4538.58,26.75
15611,1.15,0.21,4538.82,26.75
15612,1.14,0.21,4539.05,26.75
15613,1.14,0.21,4539.29,26.75
15614,1.14,0.21,4539.52,26.75
15615,1.14,0.21,4539.76,26.75
15616,1.15,0.21,4540.00,26.75
15617,1.15,0.21,4540.24,26.75
15618,1.14,0.21,4540.48,26.75
15619,1.15,0.21,4540.72,26.75
15620,1.14,0.21,4540.95,26.75
15621,1.15,0.21,4541.19,26.75
15622,1.14,0.21,4541.43,26.75
15623,1.14,0.21,4541.67,26.75
15624,1.14,0.21,4541.91,26.75
15625,1.15,0.21,4542.14,26.75
15626,1.14,0.21,4542.38,26.75
15627,1.15,0.21,4542.62,26.75
15628,1.14,0.21,4542.86,26.75
15629,1.14,0.21,4543.10,26.75
15630,1.15,0.21,4543.34,26.75
15631,1.14,0.21,4543.57,26.75
15632,1.14,0.21,4543.81,26.75
15633,1.15,0.21,4544.05,26.75
15634,1.14,0.21,4544.29,26.75
15635,1.14,0.21,4544.53,26.75
15636,1.15,0.21,4544.77,26.75
15637,1.14,0.21,4545.00,26.75
15638,1.14,0.21,4545.24,26.75
15639,1.14,0.21,4545.48,26.75
15640,1.14,0.21,4545.71,26.75
15641,1.15,0.21,4545.95,26.75
15642,1.15,0.21,4546.19,26.75
15643,1.14,0.21,4546.43,26.75
15644,1.14,0.21,4546.67,26.75
15645,1.14,0.21,4546.90,26.75
15646,1.15,0.21,4547.14,26.75
15647,1.15,0.21,4547.38,26.75
15648,1.14,0.21,4547.62,26.75
15649,1.14,0.21,4547.86,26.75
15650,1.14,0.21,4548.10,26.75
15651,1.15,0.21,4548.33,26.75
15652,1.15,0.21,4548.57,26.75
15653,1.14,0.21,4548.81,26.75
15654,1.14,0.21,4549.05,26.75
15655,1.13,0.21,4549.28,26.75
15656,1.14,0.21,4549.52,26.75
15657,1.15,0.21,4549.76,26.75
15658,1.14,0.21,4550.00,26.75
15659,1.14,0.21,4550.23,26.75
15660,1.14,0.21,4550.47,26.75
15661,1.14,0.21,4550.71,26.75
15662,1.14,0.21,4550.94,26.75
15663,1.15,0.21,4551.18,26.75
15664,1.14,0.21,4551.42,26.75
15665,1.14,0.21,4551.66,26.75
15666,1.14,0.21,4551.89,26.69
15667,1.14,0.21,4552.13,26.75
15668,1.15,0.21,4552.37,26.75
15669,1.14,0.21,4552.61,26.75
15670,1.14,0.21,4552.85,26.75
15671,1.14,0.21,4553.08,26.75
15672,1.14,0.21,4553.32,26.69
15673,1.14,0.21,4553.56,26.75
15674,1.15,0.21,4553.80,26.75
15675,1.14,0.21,4554.03,26.69
15676,1.15,0.21,4554.27,26.75
15677,1.14,0.21,4554.51,26.75
15678,1.14,0.21,4554.75,26.75
15679,1.14,0.21,4554.98,26.69
15680,1.14,0.21,4555.22,26.75
15681,1.14,0.21,4555.46,26.75
15682,1.15,0.21,4555.70,26.69
15683,1.14,0.21,4555.94,26.75
15684,1.14,0.21,4556.17,26.75
15685,1.14,0.21,4556.41,26.75
15686,1.14,0.21,4556.65,26.75
15687,1.14,0.21,4556.88,26.75
15688,1.14,0.21,4557.12,26.75
15689,1.14,0.21,4557.36,26.69
15690,1.14,0.21,4557.60,26.75
15691,1.14,0.21,4557.83,26.75
15692,1.15,0.21,4558.07,26.75
15693,1.14,0.21,4558.31,26.75
15694,1.14,0.21,4558.54,26.69
15695,1.14,0.21,4558.78,26.75
15696,1.13,0.21,4559.01,26.75
15697,1.14,0.21,4559.25,26.69
15698,1.14,0.21,4559.48,26.75
15699,1.14,0.21,4559.72,26.69
15700,1.14,0.21,4559.96,26.69
15701,1.14,0.21,4560.20,26.69
15702,1.14,0.21,4560.43,26.69
15703,1.14,0.21,4560.67,26.75
15704,1.14,0.21,4560.91,26.75
15705,1.14,0.21,4561.14,26.75
15706,1.14,0.21,4561.38,26.75
15707,1.14,0.21,4561.61,26.75
15708,1.14,0.21,4561.85,26.69
15709,1.15,0.21,4562.09,26.75
15710,1.14,0.21,4562.33,26.75
15711,1.14,0.21,4562.56,26.69
15712,1.14,0.21,4562.80,26.69
15713,1.14,0.21,4563.04,26.69
15714,1.14,0.21,4563.27,26.75
15715,1.14,0.21,4563.51,26.75
15716,1.14,0.21,4563.75,26.75
15717,1.15,0.21,4563.99,26.75
15718,1.14,0.21,4564.22,26.75
15719,1.14,0.21,4564.46,26.75
15720,1.14,0.21,4564.70,26.69
15721,1.14,0.21,4564.93,26.69
15722,1.14,0.21,4565.17,26.75
15723,1.14,0.21,4565.41,26.75
15724,1.14,0.21,4565.64,26.69
15725,1.14,0.21,4565.88,26.69
15726,1.14,0.21,4566.11,26.75
15727,1.14,0.21,4566.35,26.75
15728,1.15,0.21,4566.59,26.75
15729,1.14,0.21,4566.83,26.69
15730,1.14,0.21,4567.06,26.69
15731,1.14,0.21,4567.30,26.69
15732,1.14,0.21,4567.53,26.75
15733,1.14,0.21,4567.77,26.69
15734,1.14,0.21,4568.01,26.69
15735,1.14,0.21,4568.24,26.75
15736,1.14,0.21,4568.48,26.69
15737,1.14,0.21,4568.72,26.69
15738,1.14,0.21,4568.95,26.69
15739,1.14,0.21,4569.19,26.69
15740,1.14,0.21,4569.42,26.75
15741,1.14,0.21,4569.66,26.69
15742,1.14,0.21,4569.90,26.69
15743,1.13,0.21,4570.13,26.75
15744,1.14,0.21,4570.37,26.75
15745,1.14,0.21,4570.60,26.69
15746,1.14,0.21,4570.84,26.69
15747,1.15,0.21,4571.08,26.69
15748,1.14,0.21,4571.32,26.69
15749,1.14,0.21,4571.55,26.69
15750,1.14,0.21,4571.79,26.75
15751,1.14,0.21,4572.02,26.69
15752,1.14,0.21,4572.26,26.69
15753,1.14,0.21,4572.50,26.75
15754,1.14,0.21,4572.73,26.69
15755,1.14,0.21,4572.97,26.69
15756,1.14,0.21,4573.20,26.69
15757,1.14,0.21,4573.44,26.75
15758,1.14,0.21,4573.68,26.69
15759,1.14,0.21,4573.92,26.69
15760,1.14,0.21,4574.15,26.69
15761,1.14,0.21,4574.39,26.69
15762,1.14,0.21,4574.63,26.69
15763,1.14,0.21,4574.86,26.75
15764,1.15,0.21,4575.10,26.69
15765,1.14,0.21,4575.34,26.69
15766,1.14,0.21,4575.58,26.69
15767,1.14,0.21,4575.81,26.69
15768,1.14,0.21,4576.05,26.69
15769,1.14,0.21,4576.28,26.69
15770,1.14,0.21,4576.52,26.69
15771,1.14,0.21,4576.76,26.69
15772,1.14,0.21,4576.99,26.69
15773,1.14,0.21,4577.23,26.69
15774,1.15,0.21,4577.47,26.69
15775,1.14,0.21,4577.71,26.75
15776,1.14,0.21,4577.94,26.69
15777,1.14,0.21,4578.18,26.69
15778,1.14,0.21,4578.41,26.69
15779,1.14,0.21,4578.65,26.69
15780,1.14,0.21,4578.89,26.69
15781,1.14,0.21,4579.12,26.69
15782,1.14,0.21,4579.36,26.75
15783,1.14,0.21,4579.59,26.69
15784,1.14,0.21,4579.83,26.69
15785,1.14,0.21,4580.07,26.69
15786,1.15,0.21,4580.31,26.75
15787,1.14,0.21,4580.54,26.69
15788,1.14,0.21,4580.78,26.69
15789,1.14,0.21,4581.02,26.69
15790,1.14,0.21,4581.25,26.69
15791,1.14,0.21,4581.49,26.69
15792,1.14,0.21,4581.72,26.69
15793,1.14,0.21,4581.96,26.69
15794,1.14,0.21,4582.20,26.69
15795,1.14,0.21,4582.43,26.69
15796,1.14,0.21,4582.67,26.75
15797,1.14,0.21,4582.90,26.69
15798,1.14,0.21,4583.14,26.69
15799,1.14,0.21,4583.38,26.69
15800,1.14,0.21,4583.61,26.69
15801,1.14,0.21,4583.85,26.69
15802,1.14,0.21,4584.09,26.69
15803,1.14,0.21,4584.32,26.69
15804,1.14,0.21,4584.56,26.69
15805,1.14,0.21,4584.80,26.69
15806,1.14,0.21,4585.03,26.69
15807,1.14,0.21,4585.27,26.69
15808,1.13,0.21,4585.50,26.69
15809,1.14,0.21,4585.74,26.69
15810,1.14,0.21,4585.97,26.69
15811,1.14,0.21,4586.21,26.75
15812,1.14,0.21,4586.44,26.69
15813,1.14,0.21,4586.68,26.69
15814,1.14,0.21,4586.92,26.69
15815,1.15,0.21,4587.16,26.69
15816,1.14,0.21,4587.39,26.69
15817,1.14,0.21,4587.63,26.69
15818,1.14,0.21,4587.86,26.69
15819,1.14,0.21,4588.10,26.69
15820,1.14,0.21,4588.34,26.69
15821,1.14,0.21,4588.57,26.69
15822,1.14,0.21,4588.81,26.69
15823,1.14,0.21,4589.05,26.69
15824,1.14,0.21,4589.28,26.69
15825,1.14,0.21,4589.52,26.69
15826,1.14,0.21,4589.75,26.69
15827,1.14,0.21,4589.99,26.69
15828,1.14,0.21,4590.23,26.69
15829,1.14,0.21,4590.46,26.69
15830,1.14,0.21,4590.70,26.69
15831,1.14,0.21,4590.94,26.69
15832,1.14,0.21,4591.17,26.69
15833,1.14,0.21,4591.41,26.69
15834,1.14,0.21,4591.64,26.69
15835,1.14,0.21,4591.88,26.69
15836,1.14,0.21,4592.11,26.69
15837,1.14,0.21,4592.35,26.69
15838,1.14,0.21,4592.59,26.69
15839,1.14,0.21,4592.82,26.69
15840,1.14,0.21,4593.06,26.69
15841,1.14,0.21,4593.30,26.69
15842,1.14,0.21,4593.53,26.69
15843,1.13,0.21,4593.76,26.69
15844,1.14,0.21,4594.00,26.69
15845,1.14,0.21,4594.24,26.69
15846,1.14,0.21,4594.47,26.69
15847,1.14,0.21,4594.71,26.69
15848,1.14,0.21,4594.94,26.69
15849,1.13,0.21,4595.18,26.69
15850,1.14,0.21,4595.41,26.69
15851,1.14,0.21,4595.65,26.69
15852,1.14,0.21,4595.89,26.69
15853,1.14,0.21,4596.12,26.69
15854,1.14,0.21,4596.36,26.69
15855,1.14,0.21,4596.59,26.69
15856,1.15,0.21,4596.83,26.69
15857,1.14,0.21,4597.07,26.69
15858,1.14,0.21,4597.31,26.69
15859,1.14,0.21,4597.54,26.69
15860,1.14,0.21,4597.78,26.69
15861,1.14,0.21,4598.02,26.69
15862,1.14,0.21,4598.25,26.69
15863,1.14,0.21,4598.49,26.69
15864,1.14,0.21,4598.72,26.62
15865,1.14,0.21,4598.96,26.69
15866,1.14,0.21,4599.20,26.69
15867,1.14,0.21,4599.43,26.69
15868,1.14,0.21,4599.67,26.69
15869,1.14,0.21,4599.90,26.69
15870,1.14,0.21,4600.14,26.69
15871,1.14,0.21,4600.38,26.69
15872,1.14,0.21,4600.61,26.69
15873,1.14,0.21,4600.85,26.69
15874,1.14,0.21,4601.09,26.69
15875,1.14,0.21,4601.32,26.69
15876,1.14,0.21,4601.56,26.69
15877,1.14,0.21,4601.80,26.69
15878,1.14,0.21,4602.03,26.69
15879,1.14,0.21,4602.27,26.69
15880,1.14,0.21,4602.50,26.69
15881,1.14,0.21,4602.74,26.69
15882,1.14,0.21,4602.98,26.69
15883,1.14,0.21,4603.21,26.69
15884,1.13,0.21,4603.44,26.69
15885,1.14,0.21,4603.68,26.69
15886,1.14,0.21,4603.92,26.69
15887,1.14,0.21,4604.15,26.69
15888,1.14,0.21,4604.39,26.69
15889,1.14,0.21,4604.63,26.69
15890,1.13,0.21,4604.86,26.69
15891,1.14,0.21,4605.10,26.69
15892,1.14,0.21,4605.33,26.69
15893,1.14,0.21,4605.57,26.69
15894,1.14,0.21,4605.80,26.69
15895,1.14,0.21,4606.04,26.69
15896,1.13,0.21,4606.27,26.69
15897,1.14,0.21,4606.51,26.69
15898,1.14,0.21,4606.75,26.69
15899,1.14,0.21,4606.98,26.69
15900,1.14,0.21,4607.22,26.69
15901,1.14,0.21,4607.46,26.69
15902,1.14,0.21,4607.69,26.69
15903,1.14,0.21,4607.93,26.69
15904,1.14,0.21,4608.17,26.69
15905,1.14,0.21,4608.40,26.69
15906,1.14,0.21,4608.64,26.69
15907,1.14,0.21,4608.87,26.69
15908,1.14,0.21,4609.11,26.69
15909,1.14,0.21,4609.34,26.69
15910,1.14,0.21,4609.58,26.69
15911,1.14,0.21,4609.82,26.69
15912,1.14,0.21,4610.05,26.69
15913,1.14,0.21,4610.29,26.69
15914,1.14,0.21,4610.52,26.69
15915,1.14,0.21,4610.76,26.69
15916,1.14,0.21,4611.00,26.62
15917,1.14,0.21,4611.23,26.69
15918,1.14,0.21,4611.47,26.62
15919,1.14,0.21,4611.71,26.69
15920,1.14,0.21,4611.94,26.69
15921,1.14,0.21,4612.18,26.69
15922,1.14,0.21,4612.41,26.69
15923,1.14,0.21,4612.65,26.69
15924,1.14,0.21,4612.88,26.69
15925,1.13,0.21,4613.12,26.69
15926,1.14,0.21,4613.35,26.62
15927,1.14,0.21,4613.59,26.62
15928,1.14,0.21,4613.83,26.69
15929,1.14,0.21,4614.06,26.62
15930,1.14,0.21,4614.30,26.69
